#Time	#Ge	#Inet	#Vm	#Act	#Spike	#Gk	#ISI	#AvgISI	#VmDend	#NMDA	#Gnmda	#GABAB	#GgabaB	#Gvgcc	#VGCCm	#VGCCh	#VGCCJcaPSD	#VGCCJcaCyt	#Gak	#AKm	#AKh	#VmS	#PreSpike	#Ds	#Ps	#Wt	#NMDA_Mg	#NMDA_Nopen	#NMDA_Jca	#NMDA_G	#NMDA_Nt0	#NMDA_Nt1	#NMDA_Nt2	#GluN2B	#Cyt_Ca	#PSD_Ca	#Cyt_CaMact	#PSD_CaMact	#Cyt_CaMKIIact	#Cyt_CaMKII	#Cyt_CaMKIIP	#PSD_CaMKIIact	#PSD_CaMKII	#PSD_CaMKIIP	#PSD_CaMKIIn2b	#PSD_N2B_CaMKII	#PSD_N2B_CaMKIIP	#Cyt_DAPK1act	#Cyt_Ca0CaM_DAPK1	#Cyt_Ca1CaM_DAPK1	#Cyt_Ca0CaM_DAPK1P	#Cyt_Ca1CaM_DAPK1P	#Cyt_DAPK1	#Cyt_DAPK1P	#Cyt_DAPK1_AutoK	#PSD_DAPK1act	#PSD_Ca0CaM_DAPK1	#PSD_Ca1CaM_DAPK1	#PSD_Ca0CaM_DAPK1P	#PSD_Ca1CaM_DAPK1P	#PSD_DAPK1	#PSD_DAPK1P	#PSD_DAPK1_AutoK	#PSD_DAPK1n2b	#PSD_N2B_Ca0CaM_DAPK1	#PSD_N2B_Ca1CaM_DAPK1	#PSD_N2B_Ca0CaM_DAPK1P	#PSD_N2B_Ca1CaM_DAPK1P	#PSD_N2B_DAPK1	#PSD_N2B_DAPK1P	#Cyt_CaNact	#PSD_CaNact	#Cyt_AC1act	#Cyt_cAMP	#Cyt_PKAact	#PSD_AC1act	#PSD_cAMP	#PSD_PKAact	#Cyt_I1P	#Cyt_PP1act	#PSD_I1P	#PSD_PP1act	#Int_AMPAR	#Mbr_AMPAR	#PSD_AMPAR	#Trp_AMPAR
8.13	0.100236	0.000189844	0.546489	0.127058	0	0.0213563	51	43.7246	0.538369	108.132	0	0.80459	0	6.15641e-12	0.000104472	0.974089	2.00169e-06	1.16414e-06	0	0.483322	0.00175278	-45.342	0	8.59582	8.41053	1.15708	0.125189	0.0524869	27606.3	0.0657203	0.104386	0.799818	0.0957957	1.69056	0.323451	1.79006	0.0301887	0.125575	1.84179	16.053	4.47184e-08	7.64703	15.8086	1.25671e-06	7.41308	0.00428503	1.71915e-06	2.39974	2.05364	0.192658	1.53296	1.2616	0.179811	11.3695	0.00145569	10.2383	1.36513	0.643159	1.4727	1.27512	0.121461	11.3634	0.00196759	8.08225	4.69356	2.41394	0.000403674	0.000351973	0.15473	0.000295018	1.66956	1.81946	0.165569	0.871246	0.796665	0.481127	0.872605	0.796677	0.46287	0.0206477	0.463199	0.123866	6.15898	0.0235531	0.573318	2.69545
8.14	0.0970044	-7.85463e-05	0.543417	0.107882	0	0.0197277	61	51.4968	0.535727	108.215	0	0.80459	0	4.15613e-12	8.8161e-05	0.98175	1.35973e-06	7.90791e-07	0	0.483322	0.00175278	-45.6242	0	8.6657	8.48593	1.12054	0.123286	0.0364904	19004.8	0.0449954	0.102748	0.826386	0.0708654	1.67924	0.265509	1.273	0.0158387	0.059242	1.86074	16.0302	4.3741e-08	7.63667	15.8129	1.21522e-06	7.40097	0.00427684	1.65125e-06	2.39682	2.06656	0.179136	1.52776	1.26149	0.183951	11.3569	0.0014548	10.2652	1.53433	0.547129	1.46818	1.27494	0.129247	11.3507	0.00195659	8.06176	5.3344	2.07973	0.000425905	0.000352662	0.162694	0.000303229	1.6922	1.82042	0.166415	0.874861	0.797678	0.48445	0.876232	0.79769	0.458587	0.020868	0.458878	0.125224	6.15917	0.023549	0.573258	2.69478
8.15	0.0949048	4.73871e-05	0.5409	0.0916125	0	0.0182981	71	60.6419	0.534092	108.29	0	0.80459	0	2.21488e-12	7.19426e-05	0.987146	7.28892e-07	4.2391e-07	0	0.483322	0.00175278	-45.8929	0	8.70684	8.52994	1.12054	0.121496	0.0260139	13421.4	0.0316112	0.115906	0.832674	0.0514204	1.70716	0.207596	0.919284	0.00743225	0.0268684	1.86634	16.0252	4.21263e-08	7.5882	15.8679	1.17184e-06	7.38875	0.00426786	1.58272e-06	2.39203	2.09251	0.144182	1.52394	1.26127	0.196707	11.3441	0.00145368	10.2805	1.67557	0.431821	1.46979	1.27405	0.157661	11.3382	0.00194561	8.06271	5.9313	1.66773	0.000446189	0.000349362	0.195432	0.000309865	1.70259	1.80133	0.165973	0.878351	0.798682	0.483315	0.87972	0.798694	0.454781	0.021074	0.455307	0.126462	6.15935	0.0235449	0.573199	2.69411
8.16	0.102011	0.00174065	0.559027	0.0812778	0	0.0170357	81	68.3526	0.546859	108.358	0	0.80459	0	2.54489e-11	0.000184909	0.990928	8.07285e-06	4.69502e-06	0	0.483322	0.00175278	-44.2375	0	8.8051	8.63624	1.12054	0.132884	0.0585181	31967.8	0.077776	0.0987765	0.796907	0.104317	1.73394	0.324012	2.02155	0.0305266	0.144787	1.87746	16.0128	4.43098e-08	7.60403	15.8374	1.29402e-06	7.37694	0.00426089	1.74376e-06	2.38921	2.04515	0.17509	1.51957	1.26128	0.203048	11.3312	0.00145235	10.3182	1.34603	0.627015	1.45856	1.27491	0.14561	11.3256	0.00193475	8.17592	4.74015	2.38707	0.000425325	0.000369873	0.176894	0.000315667	1.71836	1.85868	0.166339	0.881675	0.799677	0.487721	0.883059	0.799689	0.451472	0.0212622	0.451825	0.127586	6.15954	0.0235408	0.57314	2.69343
8.17	0.0986089	0.000756922	0.56535	0.0717952	0	0.0159146	91	77.3806	0.546455	108.419	0	0.80459	0	8.43054e-11	0.000245238	0.993557	2.62858e-05	1.52873e-05	0	0.483322	0.00175278	-43.4808	0	8.88945	8.7273	1.12054	0.138383	0.0400049	22417.5	0.0553703	0.0936889	0.824159	0.0821524	1.71577	0.291074	1.48046	0.0209186	0.0824316	1.89796	15.9879	4.48203e-08	7.62614	15.7986	1.28379e-06	7.36585	0.00425386	1.72107e-06	2.38853	2.03448	0.186762	1.51445	1.26151	0.201457	11.3182	0.00145089	10.3541	1.45215	0.589771	1.45173	1.27521	0.136057	11.3124	0.00192366	8.17279	5.11998	2.26489	0.000437594	0.000374552	0.163542	0.000321918	1.74084	1.87494	0.167631	0.885087	0.800665	0.493235	0.88649	0.800678	0.448234	0.0214368	0.448414	0.128654	6.15973	0.0235367	0.57308	2.69276
8.18	0.0959604	-4.52157e-07	0.56251	0.0636792	0	0.014913	101	87.2428	0.543761	108.475	0	0.80459	0	4.83296e-11	0.000199368	0.995425	1.51411e-05	8.8058e-06	0	0.483322	0.00175278	-43.6895	0	8.94119	8.78277	1.12054	0.136847	0.027961	15559.3	0.0382705	0.102111	0.838102	0.0597863	1.72544	0.231071	1.05616	0.0101622	0.0374237	1.90619	15.9792	4.3341e-08	7.59625	15.8293	1.23645e-06	7.35473	0.00424583	1.64772e-06	2.38556	2.06002	0.158298	1.51042	1.26166	0.209501	11.3049	0.00144926	10.3734	1.60767	0.479152	1.45214	1.27471	0.156831	11.2991	0.00191246	8.16513	5.75635	1.8689	0.000456926	0.000370686	0.186983	0.00032721	1.75347	1.86047	0.16761	0.888467	0.801649	0.493481	0.889872	0.801662	0.445211	0.0216018	0.445558	0.129649	6.15992	0.0235325	0.57302	2.69209
8.19	0.00162471	-0.009152	0.376521	0.0588292	0	0.0139283	112	94.4354	0.373269	107.835	0	0.80459	0	1.22565e-13	1.83601e-05	0.996881	5.39438e-08	3.13727e-08	0	0.483322	0.00175278	-61.3774	0	8.96043	8.80265	1.12054	0.0502889	0.0194363	5430.67	0.00977583	0.150517	0.821565	0.0279181	1.77727	0.147787	0.435745	0.00296962	0.00888032	1.90362	15.9852	4.13262e-08	7.5366	15.8987	1.17027e-06	7.34257	0.0042364	1.55089e-06	2.38049	2.09257	0.113118	1.50786	1.26166	0.226829	11.2901	0.00144724	10.3846	1.8166	0.292934	1.45962	1.27343	0.198431	11.285	0.00190025	8.17034	6.66096	1.17738	0.000480328	0.000359509	0.232761	0.000331293	1.75288	1.82071	0.166544	0.891958	0.802727	0.490237	0.893354	0.80274	0.442419	0.0217691	0.443069	0.130632	6.16012	0.023528	0.572953	2.69135
8.2	0.000867686	-0.00100769	0.341423	0.0542118	0	0.0131236	122	102.479	0.341086	107.085	0	0.80459	0	7.50116e-18	7.089e-07	0.997804	3.5367e-12	2.05688e-12	0	0.483322	0.00175278	-65.7509	0	8.9514	8.79181	1.12054	0.0388085	0.0143584	3307.49	0.00557308	0.23824	0.746859	0.0149006	1.85125	0.102181	0.276696	0.00143502	0.005143	1.89453	15.9996	3.97541e-08	7.47855	15.9671	1.13391e-06	7.33193	0.00422784	1.4976e-06	2.37502	2.11235	0.0747002	1.50749	1.26151	0.247506	11.277	0.00144521	10.3905	1.91754	0.165653	1.47016	1.27184	0.244263	11.2728	0.00188946	8.19011	7.20163	0.672932	0.000494873	0.000348617	0.280474	0.000333063	1.73874	1.77754	0.165101	0.894839	0.803704	0.485936	0.896223	0.803717	0.440568	0.0219022	0.441489	0.131398	6.16031	0.0235238	0.572893	2.69068
8.21	0.00063092	-9.2481e-05	0.337692	0.0501104	0	0.0123925	132	110.866	0.337656	106.408	0	0.80459	0	4.34812e-22	2.73714e-08	0.998454	2.06474e-16	1.20081e-16	0	0.483322	0.00175278	-66.221	0	8.93602	8.77405	1.12054	0.0377358	0.0108376	2444.21	0.00409022	0.324764	0.664851	0.0103846	1.93398	0.0827724	0.212488	0.00115297	0.00439865	1.88288	16.0174	3.91853e-08	7.42753	16.0262	1.12563e-06	7.32197	0.00421972	1.48392e-06	2.36952	2.10993	0.0554428	1.50832	1.26133	0.269855	11.2642	0.00144303	10.3966	1.92916	0.116594	1.48	1.2704	0.2895	11.2611	0.00187904	8.21332	7.39371	0.474495	0.000499084	0.000343911	0.324199	0.000333357	1.71818	1.74234	0.163597	0.897432	0.80468	0.481527	0.898804	0.804694	0.439403	0.0220118	0.440421	0.132028	6.1605	0.0235197	0.572832	2.69001
8.22	0.000484266	1.66734e-05	0.337529	0.0462214	0	0.0117251	142	120.194	0.337525	105.795	0	0.80459	0	2.50584e-26	1.05702e-09	0.998912	1.19042e-20	6.92325e-21	0	0.483322	0.00175278	-66.2489	0	8.91742	8.75279	1.12054	0.0376731	0.00835772	1882.53	0.003149	0.401125	0.590914	0.0079611	2.01714	0.0732764	0.173578	0.00104395	0.00406478	1.86963	16.0372	3.90105e-08	7.38277	16.0773	1.12607e-06	7.31281	0.00421209	1.48277e-06	2.36409	2.09619	0.0463845	1.50993	1.26116	0.293272	11.252	0.00144074	10.4032	1.91562	0.0918276	1.48875	1.26915	0.333415	11.2498	0.00186897	8.2362	7.48158	0.375551	0.00049956	0.000340733	0.36347	0.0003326	1.69485	1.71138	0.162089	0.899749	0.805655	0.477118	0.901108	0.805671	0.43883	0.0220958	0.439821	0.13252	6.16068	0.0235155	0.572771	2.68933
8.23	0.000381629	3.38567e-05	0.337828	0.0426286	0	0.0111131	152	130.324	0.337827	105.241	0	0.80459	0	1.45717e-30	4.1007e-11	0.999234	6.91945e-25	4.02422e-25	0	0.483322	0.00175278	-66.2208	0	8.89678	8.72932	1.12054	0.0377363	0.0065913	1486.51	0.00248759	0.465769	0.527765	0.00646532	2.098	0.0677817	0.147133	0.000978953	0.00384912	1.85524	16.0584	3.89803e-08	7.34303	16.1221	1.12944e-06	7.30444	0.00420497	1.48603e-06	2.35875	2.0776	0.0415161	1.51209	1.26103	0.317538	11.2403	0.00143838	10.4103	1.89341	0.0762868	1.4965	1.26808	0.375981	11.2389	0.00185923	8.25849	7.53309	0.313824	0.000498355	0.0003377	0.398636	0.000331051	1.67033	1.68248	0.160587	0.901803	0.806633	0.472731	0.90315	0.80665	0.438748	0.0221546	0.439653	0.132873	6.16087	0.0235113	0.57271	2.68866
8.24	0.000308062	3.854e-05	0.338217	0.0409522	0	0.0105494	162	135.66	0.338217	104.74	0	0.80459	0	1.09157e-34	1.78532e-12	0.999461	5.18037e-29	3.01281e-29	0	0.483322	0.00175278	-66.1823	0	8.87474	8.70433	1.12054	0.037823	0.00532138	1202.18	0.00201291	0.519442	0.475067	0.00549081	2.1759	0.0642112	0.128439	0.000930915	0.00368449	1.84002	16.0807	3.90087e-08	7.30724	16.1621	1.13375e-06	7.29685	0.00419835	1.49098e-06	2.35351	2.05671	0.0384694	1.51467	1.26095	0.342505	11.2292	0.00143597	10.4179	1.86723	0.0655843	1.50341	1.26718	0.417272	11.2283	0.0018498	8.28015	7.56728	0.271327	0.000496133	0.000334518	0.430129	0.000328883	1.64533	1.65474	0.159093	0.903607	0.807612	0.46837	0.904941	0.807631	0.439073	0.0221897	0.439869	0.133093	6.16106	0.0235072	0.572648	2.68799
8.25	0.0002548	4.02899e-05	0.338637	0.0378181	0	0.0100283	172	146.902	0.338637	104.287	0	0.80459	0	2.1985e-37	2.79451e-13	0.99962	1.04271e-31	6.06419e-32	0	0.483322	0.00175278	-66.1405	0	8.85173	8.6783	1.12054	0.0379174	0.00440121	996.163	0.00166897	0.563517	0.43165	0.00483255	2.25084	0.06174	0.114982	0.000891523	0.00354802	1.82419	16.1036	3.90626e-08	7.2746	16.1983	1.13823e-06	7.29	0.00419219	1.4965e-06	2.34835	2.03453	0.0363503	1.51754	1.26091	0.368054	11.2187	0.00143353	10.4259	1.839	0.0579179	1.50963	1.26642	0.457381	11.2182	0.00184066	8.30118	7.59137	0.24097	0.000493202	0.000331136	0.458354	0.000326223	1.62022	1.6278	0.157611	0.905171	0.808595	0.464041	0.906493	0.808616	0.439734	0.0222035	0.440418	0.133189	6.16125	0.023503	0.572586	2.68732
8.26	0.000215968	4.07172e-05	0.339067	0.0363294	0	0.00954472	182	152.922	0.339067	103.877	0	0.80459	0	9.76818e-38	2.30506e-13	0.999733	4.62985e-32	2.69263e-32	0	0.483322	0.00175278	-66.0976	0	8.82804	8.65155	1.12054	0.0380147	0.00373003	845.873	0.00141807	0.599467	0.396159	0.00437323	2.32304	0.0599743	0.105193	0.000857427	0.00342965	1.80792	16.127	3.91264e-08	7.24447	16.2317	1.14248e-06	7.28383	0.00418648	1.50206e-06	2.34328	2.01151	0.0347793	1.52064	1.26091	0.394083	11.2086	0.00143108	10.4342	1.80971	0.0523053	1.51527	1.26577	0.496402	11.2085	0.00183181	8.32155	7.60905	0.218946	0.000489751	0.000327559	0.48368	0.00032317	1.59521	1.60152	0.156139	0.906507	0.809582	0.459744	0.907817	0.809605	0.440675	0.0221983	0.44125	0.133173	6.16143	0.0234989	0.572524	2.68665
8.27	0.000187505	4.03484e-05	0.339496	0.0335663	0	0.00909459	192	165.51	0.339496	103.506	0	0.80459	0	1.06605e-37	2.38272e-13	0.999812	5.04951e-32	2.9367e-32	0	0.483322	0.00175278	-66.0546	0	8.80387	8.6243	1.12054	0.0381122	0.00323778	735.657	0.00123407	0.628688	0.36727	0.00404232	2.39281	0.0586916	0.0980235	0.000826984	0.00332413	1.79133	16.1507	3.91916e-08	7.21637	16.2629	1.14629e-06	7.27831	0.00418118	1.50736e-06	2.33829	1.98792	0.0335647	1.52391	1.26093	0.420504	11.1991	0.00142863	10.4428	1.77996	0.0481275	1.52046	1.26523	0.534423	11.1991	0.00182324	8.34127	7.62252	0.20284	0.000485913	0.000323812	0.506434	0.000319807	1.57044	1.57584	0.154678	0.907625	0.810574	0.45548	0.908923	0.810598	0.44185	0.0221764	0.442324	0.133057	6.16162	0.0234948	0.572462	2.68598
8.28	0.000166557	3.9499e-05	0.339919	0.0322607	0	0.00867434	202	172.208	0.339918	103.171	0	0.80459	0	1.20885e-37	2.48532e-13	0.999867	5.72222e-32	3.32793e-32	0	0.483322	0.00175278	-66.0123	0	8.77939	8.59672	1.12054	0.0382086	0.00287515	654.503	0.00109861	0.652423	0.34378	0.00379624	2.46042	0.0577506	0.0927464	0.000799273	0.0032284	1.77452	16.1745	3.92527e-08	7.18993	16.2924	1.14955e-06	7.27341	0.00417627	1.51222e-06	2.33338	1.96393	0.0325941	1.52729	1.26099	0.447239	11.1901	0.0014262	10.4516	1.75012	0.0449685	1.52528	1.26478	0.571524	11.1902	0.00181495	8.36034	7.63323	0.191005	0.000481791	0.000319921	0.526908	0.000316199	1.546	1.55074	0.153228	0.908536	0.811571	0.451251	0.909821	0.811597	0.44322	0.0221402	0.443603	0.132854	6.16181	0.0234906	0.5724	2.68531
8.29	0.000151097	3.83488e-05	0.34033	0.0310078	0	0.00828098	212	179.166	0.34033	102.868	0	0.80459	0	1.36899e-37	2.59076e-13	0.999907	6.47619e-32	3.76643e-32	0	0.483322	0.00175278	-65.971	0	8.75469	8.56892	1.12054	0.0383027	0.00260706	594.573	0.000998621	0.671746	0.324646	0.00360746	2.52617	0.0570558	0.0888489	0.000773725	0.00314045	1.75757	16.1985	3.93064e-08	7.16487	16.3206	1.1522e-06	7.26907	0.00417173	1.51655e-06	2.32856	1.93966	0.0317949	1.53075	1.26107	0.474223	11.1815	0.00142379	10.4606	1.72045	0.0425404	1.5298	1.26441	0.60778	11.1817	0.00180692	8.37875	7.64212	0.182282	0.000477462	0.000315916	0.545357	0.000312404	1.52195	1.5262	0.15179	0.909247	0.812574	0.447056	0.910521	0.812602	0.444755	0.0220917	0.445057	0.132577	6.16199	0.0234865	0.572337	2.68464
8.3	0.000139668	3.70411e-05	0.340729	0.0298152	0	0.00791191	222	186.333	0.340728	102.594	0	0.80459	0	1.54478e-37	2.69735e-13	0.999934	7.30339e-32	4.24751e-32	0	0.483322	0.00175278	-65.931	0	8.72986	8.54099	1.12054	0.0383941	0.00240832	550.229	0.000924684	0.687552	0.30899	0.00345825	2.59031	0.0565403	0.0859631	0.00074996	0.00305891	1.74052	16.2224	3.93507e-08	7.14096	16.3477	1.1542e-06	7.26527	0.00416753	1.52028e-06	2.32383	1.91522	0.031118	1.53425	1.26117	0.501395	11.1734	0.00142141	10.4696	1.69109	0.0406404	1.53408	1.26409	0.643255	11.1735	0.00179917	8.39651	7.64984	0.175842	0.000472988	0.000311823	0.562007	0.000308467	1.49832	1.50221	0.150364	0.909769	0.813584	0.442895	0.911031	0.813613	0.44643	0.0220329	0.446659	0.132235	6.16218	0.0234825	0.572274	2.68397
8.31	0.00013121	3.56386e-05	0.341113	0.0286566	0	0.00756493	232	193.866	0.341112	102.346	0	0.80459	0	1.73583e-37	2.80436e-13	0.999954	8.20182e-32	4.77002e-32	0	0.483322	0.00175278	-65.8925	0	8.70495	8.51299	1.12054	0.0384824	0.00226064	517.382	0.000869974	0.700575	0.296088	0.00333699	2.65307	0.0561564	0.083823	0.000727708	0.00298278	1.72344	16.2462	3.93842e-08	7.11805	16.3739	1.15556e-06	7.26197	0.00416365	1.5234e-06	2.31918	1.89067	0.0305289	1.53778	1.26128	0.528705	11.1657	0.00141908	10.4786	1.66213	0.0391242	1.53815	1.26383	0.678009	11.1658	0.00179168	8.41364	7.6568	0.171084	0.000468419	0.000307669	0.577058	0.00030443	1.47513	1.47877	0.148949	0.910109	0.814599	0.438769	0.91136	0.814629	0.448222	0.0219652	0.448388	0.13184	6.16237	0.0234784	0.572211	2.68331
8.32	0.000124952	3.41884e-05	0.341481	0.0275446	0	0.00723809	242	201.693	0.341481	102.121	0	0.80459	0	1.9418e-37	2.91123e-13	0.999967	9.16991e-32	5.33304e-32	0	0.483322	0.00175278	-65.8555	0	8.68	8.48497	1.12054	0.0385674	0.00215071	493.038	0.00082949	0.711405	0.285359	0.00323587	2.71469	0.0558696	0.0822341	0.000706772	0.00291128	1.70634	16.27	3.94063e-08	7.09598	16.3995	1.1563e-06	7.25913	0.00416007	1.52592e-06	2.31462	1.86608	0.0300034	1.54131	1.2614	0.556107	11.1585	0.00141678	10.4876	1.63363	0.0378882	1.54206	1.26361	0.712095	11.1584	0.00178445	8.43013	7.66329	0.16757	0.000463793	0.000303475	0.590685	0.000300325	1.45241	1.45587	0.147547	0.910276	0.81562	0.434678	0.911515	0.815652	0.450115	0.0218903	0.450226	0.1314	6.16255	0.0234744	0.572147	2.68264
8.33	0.000120323	3.27414e-05	0.341834	0.0254418	0	0.00692974	252	218.364	0.341834	101.918	0	0.80459	0	2.16229e-37	3.01754e-13	0.999977	1.02056e-31	5.9354e-32	0	0.483322	0.00175278	-65.82	0	8.65505	8.45696	1.12054	0.038649	0.00206871	474.996	0.000799551	0.720514	0.276337	0.00314954	2.77537	0.0556544	0.0810534	0.000686998	0.00284384	1.68925	16.2936	3.94165e-08	7.07467	16.4245	1.15644e-06	7.25674	0.00415677	1.52786e-06	2.31015	1.84149	0.0295243	1.54482	1.26152	0.583564	11.1516	0.00141453	10.4965	1.60561	0.0368576	1.54582	1.26342	0.745559	11.1514	0.00177749	8.446	7.66948	0.164977	0.000459143	0.000299262	0.603045	0.000296178	1.43016	1.43348	0.146156	0.910276	0.816648	0.430623	0.911503	0.816681	0.452095	0.0218094	0.452157	0.130922	6.16274	0.0234704	0.572084	2.68197
8.34	0.000116903	3.13191e-05	0.342172	0.0254418	0	0.00663841	262	218.364	0.342172	101.735	0	0.80459	0	2.3968e-37	3.12294e-13	0.999984	1.13066e-31	6.57572e-32	0	0.483322	0.00175278	-65.7861	0	8.63012	8.42899	1.12054	0.0387273	0.00200742	461.624	0.00077743	0.728271	0.268655	0.00307427	2.83528	0.0554924	0.0801753	0.000668264	0.00277995	1.67221	16.3171	3.9415e-08	7.05403	16.449	1.15603e-06	7.25476	0.00415374	1.52924e-06	2.30576	1.81695	0.029079	1.54831	1.26163	0.611039	11.1451	0.00141234	10.5053	1.57809	0.0359781	1.54947	1.26326	0.778445	11.1448	0.00177078	8.46126	7.67551	0.163069	0.000454494	0.000295046	0.614275	0.000292013	1.40839	1.41161	0.144776	0.910117	0.817682	0.426602	0.911333	0.817716	0.454148	0.0217234	0.454169	0.130413	6.16293	0.0234664	0.57202	2.6813
8.35	0.000114378	2.99257e-05	0.342495	0.0244425	0	0.0063628	272	227.291	0.342495	101.569	0	0.80459	0	2.64478e-37	3.22716e-13	0.999989	1.24703e-31	7.25248e-32	0	0.483322	0.00175278	-65.7536	0	8.60523	8.40108	1.12054	0.0388023	0.00196146	451.712	0.000761099	0.734967	0.262026	0.00300741	2.8946	0.0553699	0.0795213	0.000650469	0.00271922	1.65521	16.3404	3.94018e-08	7.03398	16.4731	1.15511e-06	7.25316	0.00415095	1.5301e-06	2.30147	1.79247	0.0286586	1.55177	1.26175	0.638505	11.139	0.0014102	10.5139	1.55105	0.0352102	1.55301	1.26312	0.81079	11.1386	0.00176433	8.47592	7.68143	0.161667	0.000449865	0.000290844	0.624495	0.00028785	1.38709	1.39025	0.143409	0.909805	0.818722	0.422615	0.91101	0.818757	0.456266	0.0216333	0.45625	0.129879	6.16312	0.0234625	0.571956	2.68064
8.36	0.000112514	2.85797e-05	0.342804	0.0234974	0	0.00610178	282	236.433	0.342803	101.419	0	0.80459	0	2.90562e-37	3.32996e-13	0.999992	1.36937e-31	7.96401e-32	0	0.483322	0.00175278	-65.7227	0	8.58039	8.37324	1.12054	0.038874	0.00192684	444.355	0.000749045	0.740829	0.256224	0.00294704	2.95348	0.0552765	0.0790329	0.000633532	0.00266133	1.63828	16.3635	3.93774e-08	7.01448	16.4968	1.15371e-06	7.25194	0.00414841	1.53049e-06	2.29727	1.7681	0.0282566	1.55518	1.26185	0.665934	11.1332	0.00140813	10.5223	1.5245	0.0345247	1.55646	1.26299	0.842627	11.1327	0.00175813	8.48999	7.68728	0.160641	0.000445273	0.000286666	0.633814	0.000283702	1.36626	1.36937	0.142053	0.909347	0.819767	0.418664	0.910541	0.819803	0.458441	0.0215399	0.458393	0.129323	6.1633	0.0234585	0.571891	2.67997
8.37	0.000111136	2.72793e-05	0.343098	0.0225885	0	0.00585433	292	245.946	0.343098	101.283	0	0.80459	0	3.17868e-37	3.43118e-13	0.999994	1.49739e-31	8.70852e-32	0	0.483322	0.00175278	-65.6931	0	8.5556	8.34548	1.12054	0.0389426	0.00190056	438.878	0.000740133	0.746032	0.251076	0.00289176	3.01206	0.0552047	0.0786663	0.00061738	0.00260599	1.62143	16.3865	3.93422e-08	6.99549	16.5202	1.15189e-06	7.25106	0.00414609	1.53045e-06	2.29316	1.74385	0.0278683	1.55854	1.26195	0.693304	11.1278	0.00140611	10.5306	1.49841	0.0339004	1.55982	1.26287	0.873987	11.1271	0.00175217	8.50348	7.69308	0.159891	0.00044073	0.000282524	0.642326	0.000279583	1.34589	1.34898	0.140709	0.908749	0.820818	0.414747	0.909932	0.820854	0.460664	0.0214437	0.46059	0.12875	6.16349	0.0234547	0.571827	2.6793
8.38	0.000110114	2.60355e-05	0.343379	0.021705	0	0.00561954	302	255.957	0.343379	101.161	0	0.80459	0	3.46318e-37	3.53065e-13	0.999996	1.63071e-31	9.48388e-32	0	0.483322	0.00175278	-65.6648	0	8.53088	8.3178	1.12054	0.0390081	0.00188041	434.773	0.000733515	0.750713	0.246446	0.00284051	3.07048	0.0551488	0.0783888	0.000601954	0.00255298	1.60466	16.4092	3.92966e-08	6.97696	16.5433	1.14968e-06	7.25051	0.00414397	1.53001e-06	2.28914	1.71973	0.0274903	1.56185	1.26202	0.720596	11.1228	0.00140416	10.5386	1.47278	0.0333217	1.5631	1.26276	0.904897	11.1219	0.00174646	8.51639	7.69882	0.159343	0.000436248	0.000278425	0.650116	0.000275503	1.32597	1.32905	0.139377	0.908017	0.821874	0.410865	0.909189	0.821911	0.462931	0.0213454	0.462834	0.128164	6.16368	0.0234508	0.571762	2.67864
8.39	0.000109349	2.4843e-05	0.343647	0.0208569	0	0.00539659	312	266.366	0.343647	101.05	0	0.80459	0	3.75833e-37	3.62824e-13	0.999997	1.76896e-31	1.02879e-31	0	0.483322	0.00175278	-65.6379	0	8.50623	8.29022	1.12054	0.0390708	0.0018647	431.662	0.000728555	0.754978	0.24223	0.00279251	3.12885	0.0551045	0.0781759	0.000587201	0.00250209	1.58798	16.4318	3.92412e-08	6.95887	16.5661	1.14712e-06	7.25027	0.00414206	1.52923e-06	2.2852	1.69577	0.0271202	1.56509	1.26209	0.747792	11.118	0.00140227	10.5463	1.44759	0.0327771	1.56631	1.26265	0.935382	11.117	0.001741	8.52874	7.70451	0.158943	0.000431833	0.000274378	0.657258	0.000271471	1.30651	1.30957	0.138056	0.907156	0.822935	0.407017	0.908317	0.822973	0.465237	0.0212454	0.46512	0.127567	6.16386	0.023447	0.571697	2.67797
8.4	0.000108766	2.37064e-05	0.343903	0.0200495	0	0.00518473	322	277.092	0.343903	100.949	0	0.80459	0	4.0634e-37	3.72388e-13	0.999998	1.9118e-31	1.11186e-31	0	0.483322	0.00175278	-65.6122	0	8.48166	8.26274	1.12054	0.0391307	0.00185218	429.26	0.000724773	0.758907	0.238346	0.00274716	3.18729	0.0550685	0.0780091	0.000573073	0.00245314	1.5714	16.4542	3.91766e-08	6.94119	16.5887	1.14426e-06	7.25033	0.00414035	1.52812e-06	2.28136	1.67198	0.0267562	1.56828	1.26213	0.774879	11.1135	0.00140044	10.5538	1.42282	0.032258	1.56944	1.26253	0.965462	11.1125	0.00173577	8.54054	7.71011	0.158647	0.000427491	0.000270388	0.663818	0.000267493	1.28748	1.29055	0.136747	0.906171	0.824001	0.403203	0.907321	0.824039	0.467577	0.021144	0.467443	0.126961	6.16405	0.0234432	0.571632	2.6773
