#Time	#Ge	#Inet	#Vm	#Act	#Spike	#Gk	#ISI	#AvgISI	#VmDend	#Gnmda	#RnmdaSyn	#RCa	#SnmdaO	#SnmdaI	#NMDAGmg	#GABAB	#GgabaB	#Gvgcc	#VGCCm	#VGCCh	#VGCCJcaPSD	#VGCCJcaCyt	#Gak	#AKm	#AKh	#LearnNow	%NMDAo	%NMDAi	%Ca	%Ds	%Ps	%CaM	%CaP	%CaD	%RCaM	%RCaP	%RCaD	%SCa	%SCaM	%SCaP	%SCaD	%Wt	%DWt	#VmS	#PreSpike	#NMDA_Mg	#NMDA_Nopen	#NMDA_Jca	#NMDA_G	#NMDA_Nt0	#NMDA_Nt1	#NMDA_Nt2	#GluN2B	#Cyt_Ca	#PSD_Ca	#Cyt_CaMact	#PSD_CaMact	#Cyt_CaMKIIact	#Cyt_CaMKII	#Cyt_CaMKIIP	#PSD_CaMKIIact	#PSD_CaMKII	#PSD_CaMKIIP	#PSD_CaMKIIn2b	#PSD_N2B_CaMKII	#PSD_N2B_CaMKIIP	#Cyt_DAPK1act	#Cyt_Ca0CaM_DAPK1	#Cyt_Ca1CaM_DAPK1	#Cyt_Ca0CaM_DAPK1P	#Cyt_Ca1CaM_DAPK1P	#Cyt_DAPK1	#Cyt_DAPK1P	#Cyt_DAPK1_AutoK	#PSD_DAPK1act	#PSD_Ca0CaM_DAPK1	#PSD_Ca1CaM_DAPK1	#PSD_Ca0CaM_DAPK1P	#PSD_Ca1CaM_DAPK1P	#PSD_DAPK1	#PSD_DAPK1P	#PSD_DAPK1_AutoK	#PSD_DAPK1n2b	#PSD_N2B_Ca0CaM_DAPK1	#PSD_N2B_Ca1CaM_DAPK1	#PSD_N2B_Ca0CaM_DAPK1P	#PSD_N2B_Ca1CaM_DAPK1P	#PSD_N2B_DAPK1	#PSD_N2B_DAPK1P	#Cyt_CaNact	#PSD_CaNact	#Cyt_AC1act	#Cyt_cAMP	#Cyt_PKAact	#PSD_AC1act	#PSD_cAMP	#PSD_PKAact	#Cyt_I1P	#Cyt_PP1act	#PSD_I1P	#PSD_PP1act	#Int_AMPAR	#Mbr_AMPAR	#PSD_AMPAR	#Trp_AMPAR
0.146	0.0176286	-0.0114975	0.393394	0.555556	0	0.0406004	12	10	0.425507	0	4.6319	0.413459	0.895338	0	0.175909	0.80459	0	0.000267965	0.0269311	0.726385	114.187	66.4091	0	0.483322	0.00175278	-1	0.0436102	0.860058	0.942973	0.538061	0.600537	0.328083	0.938633	0.887491	0.328083	0.938633	0.887491	0.942973	0.328083	0.938633	0.887491	0.5	0	-59.4254	0	0.0563937	0.0272216	8271.4	0.0153547	0.0202931	0.895163	0.0845436	24	0.70817	0.982947	0.644018	0.698364	7.57275	5.31999	2.09256e-08	24.3699	5.90573	2.70832e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.58054	2.5794	1.25119	0.892341	0.0394815	1.20063	0.892128	0.039482	0.536851	0.0171311	0.538678	0.102667	6.17252	0.31765	0.317175	1.72141
0.147	0.0142143	-0.0104423	0.38219	0.524109	0	0.0402112	13	10.6	0.421528	0	4.58558	0.398521	0.886385	0	0.165082	0.80459	0	0.000104344	0.0194503	0.73582	45.3882	26.3969	0	0.483322	0.00175278	-1	0.0421565	0.851458	0.869079	0.539075	0.601621	0.265747	0.916887	0.88822	0.265747	0.916887	0.88822	0.869079	0.265747	0.916887	0.88822	0.5	0	-60.6606	0	0.0524544	0.0260409	7505.29	0.0136626	0.0225254	0.902719	0.0747552	24	0.616512	0.877462	0.464217	0.51378	7.5545	5.30979	2.01792e-08	24.4816	5.8965	2.64216e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.578	2.57797	1.25241	0.901787	0.0394776	1.20231	0.901576	0.0394781	0.535023	0.0171928	0.53684	0.103036	6.17252	0.317647	0.317141	1.72144
0.148	0.0115353	-0.00931615	0.372203	0.492514	0	0.0398277	14	11.28	0.417468	0	4.53973	0.383485	0.877521	0	0.155729	0.80459	0	4.05202e-05	0.0140474	0.74493	17.9512	10.4401	0	0.483322	0.00175278	-1	0.0407513	0.842943	0.804207	0.539985	0.602587	0.215255	0.893481	0.888351	0.215255	0.893481	0.888351	0.804207	0.215255	0.893481	0.888351	0.5	0	-61.781	0	0.049107	0.0249215	6842.78	0.0122409	0.0252203	0.908308	0.0664716	24	0.541948	0.788382	0.337055	0.381212	7.53157	5.30605	1.94523e-08	24.5868	5.89483	2.57374e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.57514	2.57607	1.25293	0.911216	0.0394737	1.20323	0.911007	0.0394742	0.533232	0.0172543	0.535037	0.103404	6.17252	0.317645	0.317107	1.72148
0.149	0.00940813	-0.00820657	0.363412	0.462039	0	0.03945	15	12.024	0.413388	0	4.49433	0.368543	0.868746	0	0.147761	0.80459	0	1.56925e-05	0.0101454	0.753725	7.06448	4.10857	0	0.483322	0.00175278	-1	0.0393929	0.834514	0.747311	0.540802	0.60345	0.174357	0.868779	0.887859	0.174357	0.868779	0.887859	0.747311	0.174357	0.868779	0.887859	0.5	0	-62.7797	0	0.0462951	0.0238589	6271.4	0.0110479	0.0284098	0.912175	0.0594152	24	0.479702	0.71247	0.247342	0.286702	7.50544	5.30687	1.87984e-08	24.6872	5.89854	2.51047e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.57203	2.57377	1.25298	0.920623	0.0394697	1.20361	0.920415	0.0394702	0.531478	0.0173155	0.533271	0.10377	6.17253	0.317642	0.317073	1.72151
0.15	0.00770829	-0.00715742	0.35575	0.433378	0	0.0390779	16	12.8192	0.409335	0	4.44939	0.353833	0.860058	0	0.141028	0.80459	0	6.06175e-06	0.0073272	0.762218	2.7671	1.60929	0	0.483322	0.00175278	-1	0.0380798	0.826169	0.697375	0.54154	0.604223	0.141229	0.843103	0.886726	0.141229	0.843103	0.886726	0.697375	0.141229	0.843103	0.886726	0.5	0	-63.6588	0	0.0439473	0.022849	5777.94	0.0100437	0.0321198	0.914507	0.0533736	24	0.426942	0.647363	0.184118	0.219587	7.47713	5.31088	1.82441e-08	24.7838	5.90607	2.45677e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.56871	2.57116	1.25269	0.930003	0.0394658	1.20361	0.929797	0.0394662	0.52976	0.0173763	0.53154	0.104135	6.17253	0.317639	0.317038	1.72155
0.151	0.00634492	-0.00619031	0.349127	0.406841	0	0.0387113	17	13.6554	0.405343	0	4.40489	0.339451	0.851458	0	0.135371	0.80459	0	2.336e-06	0.00529187	0.770417	1.07918	0.627631	0	0.483322	0.00175278	-1	0.0368105	0.817907	0.653458	0.542206	0.604915	0.114396	0.816734	0.884941	0.114396	0.816734	0.884941	0.653458	0.114396	0.816734	0.884941	0.5	0	-64.425	0	0.041994	0.0218884	5350.19	0.00919377	0.036368	0.915449	0.0481826	24	0.381809	0.591231	0.139567	0.172006	7.44737	5.31713	1.77981e-08	24.8775	5.91632	2.41471e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.56521	2.56826	1.25216	0.939355	0.0394618	1.20334	0.939149	0.0394622	0.528079	0.0174369	0.529845	0.104497	6.17253	0.317637	0.317003	1.72158
0.152	0.00524879	-0.00531453	0.343443	0.382501	0	0.03835	18	14.5243	0.401438	0	4.36084	0.32546	0.842943	0	0.130636	0.80459	0	8.98276e-07	0.0038219	0.778334	0.419251	0.243828	0	0.483322	0.00175278	-1	0.0355835	0.809728	0.614702	0.54281	0.605538	0.0926604	0.789919	0.8825	0.0926604	0.789919	0.8825	0.614702	0.0926604	0.789919	0.8825	0.5	0	-65.0873	0	0.0403727	0.0209738	4977.5	0.00846949	0.0411618	0.915126	0.0437124	24	0.342971	0.542606	0.108155	0.138278	7.41667	5.32495	1.74575e-08	24.9689	5.92847	2.38476e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.56157	2.56512	1.25146	0.948676	0.0394577	1.20287	0.948472	0.0394582	0.526434	0.0174971	0.528185	0.104858	6.17253	0.317634	0.316968	1.72162
0.153	0.00436583	-0.0045321	0.338598	0.360296	0	0.0379941	19	15.4194	0.397638	0	4.31723	0.311905	0.834514	0	0.126685	0.80459	0	3.4475e-07	0.00276026	0.785977	0.16231	0.0943962	0	0.483322	0.00175278	-1	0.0343974	0.801631	0.580343	0.543359	0.606098	0.0750549	0.76287	0.879403	0.0750549	0.76287	0.879403	0.580343	0.0750549	0.76287	0.879403	0.5	0	-65.6557	0	0.0390294	0.0201026	4650.83	0.00784756	0.046498	0.913643	0.0398588	24	0.30941	0.500296	0.0859777	0.114348	7.38537	5.33388	1.72132e-08	25.0582	5.94199	2.36641e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.5578	2.56179	1.25064	0.957966	0.0394537	1.20227	0.957763	0.0394542	0.524823	0.0175569	0.52656	0.105216	6.17254	0.317632	0.316932	1.72165
0.154	0.00365332	-0.00384064	0.334493	0.34009	0	0.0376434	20	16.3355	0.393956	0	4.27406	0.298812	0.826169	0	0.123398	0.80459	0	1.32082e-07	0.00199352	0.793357	0.0626437	0.0364324	0	0.483322	0.00175278	-1	0.0332508	0.793614	0.549719	0.543858	0.606603	0.0607945	0.735771	0.875657	0.0607945	0.735771	0.875657	0.549719	0.0607945	0.735771	0.875657	0.5	0	-66.1402	0	0.0379182	0.0192721	4362.62	0.00730918	0.0523624	0.911102	0.036536	24	0.280316	0.463315	0.0702895	0.0973378	7.35374	5.34359	1.70538e-08	25.1458	5.95647	2.35867e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.55392	2.55828	1.24974	0.967224	0.0394497	1.20157	0.967022	0.0394501	0.523247	0.0176163	0.524969	0.105573	6.17254	0.317629	0.316895	1.72169
0.155	0.00307727	-0.00323508	0.331037	0.321717	0	0.0372977	21	17.2684	0.390401	0	4.23132	0.286194	0.817907	0	0.120672	0.80459	0	5.05257e-08	0.00143977	0.800483	0.024112	0.0140231	0	0.483322	0.00175278	-1	0.0321424	0.785678	0.522264	0.544313	0.607058	0.0492435	0.70878	0.87127	0.0492435	0.70878	0.87127	0.522264	0.0492435	0.70878	0.87127	0.5	0	-66.5507	0	0.0370006	0.0184803	4106.62	0.00683925	0.0587314	0.907596	0.0336728	24	0.255028	0.430848	0.0591611	0.0852159	7.32194	5.35384	1.69674e-08	25.232	5.97162	2.36033e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.54994	2.55462	1.24878	0.976449	0.0394456	1.20081	0.976248	0.0394461	0.521704	0.0176753	0.523412	0.105926	6.17254	0.317626	0.316859	1.72173
0.156	0.00261058	-0.00270884	0.328143	0.305003	0	0.0369571	22	18.2147	0.386978	0	4.18901	0.274053	0.809728	0	0.118417	0.80459	0	1.93012e-08	0.00103983	0.807363	0.00925879	0.00538473	0	0.483322	0.00175278	-1	0.031071	0.777821	0.497496	0.544728	0.607467	0.0398873	0.68203	0.866258	0.0398873	0.68203	0.866258	0.497496	0.0398873	0.68203	0.866258	0.5	0	-66.8963	0	0.0362446	0.0177249	3877.65	0.00642565	0.0655727	0.903219	0.0312085	24	0.232998	0.402218	0.0512393	0.0765501	7.29009	5.36448	1.6943e-08	25.3168	5.98726	2.3702e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.54589	2.55083	1.24778	0.985642	0.0394415	1.2	0.985442	0.039442	0.520194	0.0177339	0.521889	0.106278	6.17254	0.317624	0.316822	1.72176
0.157	0.00223159	-0.00225456	0.325736	0.289777	0	0.0366215	23	19.1718	0.383691	0	4.14712	0.26239	0.801631	0	0.116557	0.80459	0	7.36424e-09	0.00075099	0.814006	0.0035479	0.00206339	0	0.483322	0.00175278	-1	0.0300353	0.770043	0.475	0.545106	0.607836	0.0323087	0.655632	0.860636	0.0323087	0.655632	0.860636	0.475	0.0323087	0.655632	0.860636	0.5	0	-67.1857	0	0.0356231	0.017004	3671.47	0.00605862	0.0728471	0.898061	0.0290914	24	0.213764	0.37686	0.0455753	0.0703319	7.25829	5.37539	1.6971e-08	25.4004	6.00324	2.38718e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.54177	2.54693	1.24675	0.994803	0.0394374	1.19915	0.994603	0.0394379	0.518717	0.017792	0.520397	0.106626	6.17255	0.317621	0.316784	1.7218
0.158	0.00192299	-0.00186472	0.323745	0.275882	0	0.0362906	24	20.1374	0.380541	0	4.10565	0.251193	0.793614	0	0.115029	0.80459	0	2.80675e-09	0.000542381	0.820419	0.00135707	0.000789244	0	0.483322	0.00175278	-1	0.0290341	0.762343	0.454444	0.545452	0.608168	0.02617	0.629681	0.854423	0.02617	0.629681	0.854423	0.454444	0.02617	0.629681	0.854423	0.5	0	-67.4264	0	0.0351138	0.016316	3484.59	0.00573035	0.0805105	0.892213	0.0272768	24	0.196941	0.354303	0.0415039	0.0658512	7.22659	5.38648	1.7043e-08	25.4828	6.01945	2.41028e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.53759	2.54294	1.2457	1.00393	0.0394333	1.19828	1.00373	0.0394338	0.517271	0.0178497	0.518938	0.106972	6.17255	0.317618	0.316746	1.72184
0.159	0.0016709	-0.00153188	0.322109	0.263172	0	0.0359645	25	21.11	0.377526	0	4.06459	0.24045	0.785678	0	0.113778	0.80459	0	1.06872e-09	0.00039172	0.826612	0.000518255	0.000301407	0	0.483322	0.00175278	-1	0.0280663	0.754719	0.435538	0.545767	0.608465	0.0211977	0.604252	0.847643	0.0211977	0.604252	0.847643	0.435538	0.0211977	0.604252	0.847643	0.5	0	-67.6255	0	0.034698	0.0156591	3314.14	0.0054345	0.088515	0.885759	0.0257256	24	0.182199	0.334153	0.0385582	0.0626078	7.19503	5.39771	1.71523e-08	25.5642	6.03583	2.43871e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.53336	2.53886	1.24464	1.01303	0.0394292	1.19739	1.01283	0.0394296	0.515857	0.0179069	0.517509	0.107315	6.17255	0.317615	0.316708	1.72188
0.16	0.00146426	-0.00124902	0.320776	0.25152	0	0.0356431	26	22.088	0.374646	0	4.02394	0.230146	0.777821	0	0.11276	0.80459	0	4.06593e-10	0.000282909	0.83259	0.000197646	0.000114947	0	0.483322	0.00175278	-1	0.0271308	0.747172	0.418046	0.546054	0.608731	0.0171702	0.579407	0.840317	0.0171702	0.579407	0.840317	0.418046	0.0171702	0.579407	0.840317	0.5	0	-67.7891	0	0.03436	0.0150317	3157.76	0.00516596	0.0968112	0.878785	0.0244038	24	0.169259	0.316077	0.0364107	0.0602484	7.16364	5.40903	1.72932e-08	25.6445	6.05233	2.47175e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.52908	2.53471	1.24356	1.02209	0.0394251	1.19649	1.02189	0.0394255	0.514472	0.0179636	0.516111	0.107655	6.17255	0.317613	0.316669	1.72192
0.161	0.00129416	-0.00100963	0.319699	0.240809	0	0.0353262	27	23.0704	0.371897	0	3.98371	0.220265	0.770043	0	0.111936	0.80459	0	1.54572e-10	0.000204323	0.838363	7.52853e-05	4.37845e-05	0	0.483322	0.00175278	-1	0.0262264	0.7397	0.401775	0.546314	0.608967	0.0139078	0.555196	0.832472	0.0139078	0.555196	0.832472	0.401775	0.0139078	0.555196	0.832472	0.5	0	-67.9224	0	0.0340868	0.0144326	3013.51	0.0049206	0.105349	0.871369	0.0232819	24	0.157881	0.299797	0.034831	0.0585235	7.13244	5.42041	1.74611e-08	25.7237	6.0689	2.50886e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.52477	2.53049	1.24248	1.03112	0.0394209	1.19558	1.03092	0.0394213	0.513117	0.0180198	0.514742	0.107993	6.17256	0.31761	0.31663	1.72195
0.162	0.0011535	-0.000807782	0.318837	0.23094	0	0.0350139	28	24.0563	0.369276	0	3.94387	0.210787	0.762343	0	0.111273	0.80459	0	5.87233e-11	0.000147567	0.843937	2.8647e-05	1.66605e-05	0	0.483322	0.00175278	-1	0.0253522	0.732303	0.386558	0.54655	0.609176	0.0112653	0.531656	0.824134	0.0112653	0.531656	0.824134	0.386558	0.0112653	0.531656	0.824134	0.5	0	-68.0301	0	0.0338676	0.0138602	2879.81	0.00469506	0.114079	0.863587	0.0223338	24	0.147862	0.285077	0.0336568	0.057256	7.10145	5.43183	1.76522e-08	25.802	6.08552	2.54955e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.52043	2.52622	1.2414	1.04012	0.0394167	1.19466	1.03992	0.0394172	0.511792	0.0180755	0.513403	0.108327	6.17256	0.317607	0.31659	1.72199
0.163	0.00103659	-0.000638153	0.318156	0.221823	0	0.0347059	29	25.045	0.36678	0	3.90443	0.201697	0.754719	0	0.110746	0.80459	0	2.22964e-11	0.000106576	0.849318	1.08906e-05	6.33378e-06	0	0.483322	0.00175278	-1	0.0245071	0.72498	0.372263	0.546763	0.609359	0.00912492	0.508816	0.815329	0.00912492	0.508816	0.815329	0.372263	0.00912492	0.508816	0.815329	0.5	0	-68.1163	0	0.0336931	0.0133133	2755.31	0.00448658	0.122954	0.855509	0.0215367	24	0.139024	0.271717	0.0327736	0.05632	7.07067	5.44328	1.78634e-08	25.8794	6.10217	2.59344e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.51606	2.52191	1.24031	1.04909	0.0394125	1.19374	1.04889	0.039413	0.510494	0.0181306	0.512092	0.108658	6.17256	0.317604	0.316551	1.72203
0.164	0.000938851	-0.000496048	0.317627	0.221823	0	0.0344023	30	25.045	0.364404	0	3.86539	0.192974	0.747172	0	0.110331	0.80459	0	8.46112e-12	7.69715e-05	0.854514	4.13695e-06	2.40597e-06	0	0.483322	0.00175278	-1	0.0236902	0.71773	0.358775	0.546955	0.609517	0.00739119	0.486696	0.806086	0.00739119	0.486696	0.806086	0.358775	0.00739119	0.486696	0.806086	0.5	0	-68.1844	0	0.033556	0.0127908	2638.94	0.00429293	0.131928	0.847201	0.0208709	24	0.131217	0.259549	0.0321002	0.0556257	7.04012	5.45475	1.80922e-08	25.9557	6.11883	2.64022e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.51167	2.51755	1.23922	1.05802	0.0394083	1.19282	1.05783	0.0394088	0.509224	0.0181852	0.510808	0.108986	6.17257	0.317601	0.31651	1.72207
0.165	0.00085663	-0.000377331	0.317224	0.211753	0	0.034103	31	26.236	0.362145	0	3.82673	0.1846	0.7397	0	0.110009	0.80459	0	3.20934e-12	5.55905e-05	0.859531	1.57038e-06	9.13305e-07	0	0.483322	0.00175278	-1	0.0229006	0.710553	0.346003	0.547125	0.609652	0.00598686	0.465308	0.796433	0.00598686	0.465308	0.796433	0.346003	0.00598686	0.465308	0.796433	0.5	0	-68.2373	0	0.0334497	0.0122914	2529.78	0.00411225	0.14096	0.838721	0.0203189	24	0.124309	0.248426	0.031579	0.0551088	7.00978	5.46623	1.83365e-08	26.0312	6.1355	2.68962e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.50726	2.51315	1.23812	1.06693	0.0394041	1.1919	1.06673	0.0394046	0.507981	0.0182393	0.509552	0.109311	6.17257	0.317598	0.316469	1.72212
0.166	2.00079	0.457326	0.97	0.20284	1	0.0423915	0	27.3888	0.583098	0	5.78846	0.401747	0.732303	0	0.109765	0.80459	0	1.2168e-12	4.01487e-05	0.864375	5.95751e-07	3.46477e-07	0	0.483322	0.00175278	-1	0.0221372	0.703448	0.0718473	0.546857	0.609294	0.108362	0.471318	0.787291	0.108362	0.471318	0.787291	0.0718473	0.108362	0.471318	0.787291	0.5	0	-68.2776	0	0.0333691	0.0118141	2427.07	0.00394303	0.150009	0.830125	0.0198655	24	0.118187	0.238228	0.0311689	0.0547227	6.97968	5.47772	1.85944e-08	26.1057	6.15216	2.74142e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.50283	2.50873	1.23703	1.0758	0.0393999	1.19097	1.0756	0.0394003	0.506764	0.0182929	0.508321	0.109632	6.17257	0.317595	0.316428	1.72216
0.167	1.60073	-0.173333	0.796667	0.20284	0	0.0419873	1	27.3888	0.63745	0	5.73058	0.96865	1	1	0.875889	0.80459	0	9.9241e-14	0	0.834569	2.13491e-09	1.24162e-09	0	0.483322	0.00175278	-1	0.0213993	0.696413	0.970975	0.548028	0.610554	0.0877735	0.473595	0.778535	0.0877735	0.473595	0.778535	0.970975	0.0877735	0.473595	0.778535	0.5	0	-3	0	0.663967	0.0113576	9995.21	0.0754254	0.154478	0.81882	0.0267021	24	0.136504	0.667457	0.0309848	0.0564877	6.9498	5.4892	1.88707e-08	26.1794	6.16877	2.80594e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.49849	2.50614	1.23593	1.08464	0.0393957	1.19005	1.08445	0.0393961	0.505573	0.0183459	0.507115	0.10995	6.17257	0.317593	0.316387	1.7222
0.168	1.29142	-0.115556	0.681111	0.20284	0	0.0415891	2	27.3888	0.644911	0	5.67327	1.05022	0.99	0	0.706697	0.80459	0	0	0.277778	0.805791	0	0	0	0.483322	0.00175278	-1	0.020686	0.689449	1.02427	0.549283	0.611909	0.0710966	0.472722	0.770063	0.0710966	0.472722	0.770063	1.02427	0.0710966	0.472722	0.770063	0.5	0	-20.3333	0	0.402841	0.0109205	10215.7	0.044001	0.153102	0.815014	0.0318838	24	0.137553	0.687069	0.0310589	0.0584605	6.92016	5.50068	1.91768e-08	26.2522	6.18524	2.88407e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.49422	2.50365	1.23484	1.09345	0.0393914	1.18914	1.09326	0.0393919	0.504407	0.0183983	0.505929	0.110265	6.17258	0.31759	0.316345	1.72224
0.169	1.10329	-0.077037	0.604074	0.20284	0	0.0411968	3	27.3888	0.637271	0	5.61654	1.04668	0.9801	0	0.540649	0.80459	0	0.0726058	0.47673	0.778005	16602.7	9655.81	0	0.483322	0.00175278	-1	0.0199965	0.682555	1.62731	0.551503	0.614349	0.0575882	0.46921	0.761782	0.0575882	0.46921	0.761782	1.62731	0.0575882	0.46921	0.761782	0.5	0	-31.8889	0	0.247855	0.0105018	8175.19	0.0260342	0.140178	0.814725	0.0450971	24	1.68298	1.32119	0.0457546	0.0702168	6.89092	5.51191	1.97737e-08	26.3244	6.20142	2.98534e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.49647	2.5038	1.23377	1.10223	0.0393872	1.18826	1.10204	0.0393876	0.503257	0.0184502	0.504762	0.110577	6.17258	0.317587	0.316303	1.72228
